Site,Pop.size,Slope,X_wgs84,Y_wgs84
A05-01,17.5350165594891,-4.75856985147723,121.458795,24.946942
A05-02,4.59311135488965,-1.06305705297046,121.506266,24.766808
A09-01,9.84117831466009,-2.15798301765142,121.428259,25.136272
A10-03,5.139710077014,-0.386895651381706,121.463808,24.838974
A01-01,0.348180240880035,-0.0108354429444004,121.539997,25.221004
A01-02,13.767495100175,1.75024136178812,121.571266,25.188323
A02-01,14.3712170196386,0.776331510717098,121.82376,25.110136
A02-02,7.42393408482823,-1.23630523777101,121.852532,25.099799
A02-03,8.79500918721979,-1.02826619055616,121.789781,25.055992
A03-01,7.81660173346898,0.241313130068301,121.827147,24.711699
A04-02,8.05338627245692,-0.84563771845814,121.677085,24.905835
A04-03,8.9613222620808,1.59665596571333,121.770515,24.871635
A04-04,1.64575745148965,0.259971222816421,121.523496,25.193907
A04-05,5.31700318703327,0.00411221158315362,121.552515,25.162276
A04-06,3.29132357455115,-0.146596668748387,121.592464,25.127933
A07-02,10.1022345407691,-2.15296342509801,121.840004,24.486617
A09-02,0.296986304008779,-0.106005028616287,121.312325,25.051679
A09-03,2.64993430433743,-0.412794634663567,121.392938,24.995025
A09-04,18.5204814896978,4.176821864011,120.97903,24.686458
A09-05,4.20641712514054,0.365157221933905,121.304953,24.847265
A09-06,3.45581715865291,-0.634309545707314,121.36276,25.088146
A10-01,4.79825959946176,0.467826933692159,121.382777,24.893465
A10-02,6.38032124195467,1.48976064646826,121.372443,24.681357
A12-01,2.48539043118422,0.232292423711138,121.247377,24.758061
A12-02,7.71012553420403,1.76467821529255,121.234635,24.675306
A16-01,1.91649060291415,0.544540957315189,121.620688,24.156716
A16-02,3.86605956987592,0.446436477225579,121.581473,24.171552
A16-03,0.296451058230041,-0.00722607825139142,121.514035,24.178078
A16-04,5.82880321825083,0.474528563238031,121.486722,24.206501
A16-05,3.44882593416268,0.26145883716645,121.467607,24.198977
A17-01,0.766852808990684,0.203050508291925,121.607475,24.078018
A17-02,5.15277981899212,0.0872651317624717,121.439192,23.995487
A17-03,2.90829866724521,0.260124055563399,121.517755,23.920741
A17-04,2.16077428284781,0.845198097149078,121.537621,23.900546
A18-01,5.93254148540031,-0.0264562283621102,121.382173,23.712498
A18-02,1.38915963786941,0.35960786046801,121.473456,23.690629
A18-03,13.7785175370904,-0.971392643774517,121.374862,23.611165
A19-01,5.74392044544101,-0.18642315410353,121.348513,23.58951
A19-02,16.8138411545495,1.62410589696702,121.394249,23.553244
A19-03,25.6650273948143,-1.03858969178097,121.427357,23.498751
A19-04,3.18365282807708,0.925183828900996,121.345485,23.480605
A19-05,0.127551602692645,-0.0374153541760492,121.334885,23.380665
A19-06,10.5214322871257,-0.30000247713141,121.346936,23.346215
A20-01,10.2390537132271,0.602535619753394,121.337769,23.290979
A20-02,9.09044770313582,0.479589686441328,121.358856,23.10813
A20-03,1.39279466288381,-0.142815489541588,121.227494,23.329765
A20-04,0.379636714630317,0.00881361881788381,121.215202,23.341449
A21-01,5.76487010103922,-0.886937761384127,121.175357,23.107872
A22-01,13.5540115561549,-0.601837013826312,121.174512,22.883026
A22-02,0.597836172524921,-0.0431646689679332,121.033223,22.872552
A24-01,10.2218062263494,1.10647208934199,120.928656,22.525404
A24-02,16.9755811368873,0.970026515501843,120.878245,22.443342
A26-01,8.37767290486803,0.0815513967546514,120.849713,22.022194
A26-02,2.28593899911344,0.30937400059104,120.838088,21.988738
A26-03,12.3271574144407,2.1390379141824,120.804817,21.992775
A26-04,8.88672546210824,2.59932588240403,120.822749,21.956993
A27-05,10.7166331877945,0.879387398613221,120.564988,24.044068
A27-06,11.5105196693391,-1.48320358908322,120.565965,24.060766
A28-01,1.70451634099264,-0.32321230190039,120.771119,24.466749
A28-02,3.82407384852798,0.213229478276482,120.89566,24.432332
A28-03,2.67284536458879,-0.0785572893612764,120.789594,24.414281
A28-04,1.39371887872741,-0.000574490580178035,120.731477,24.362154
A28-05,0.680861963250131,-0.111845452603758,120.969179,24.31876
A28-06,9.56763626963792,2.38348058214615,120.931202,24.30468
A29-01,13.6003279930084,1.701164569034,120.945863,24.070663
A29-02,11.7330068957151,2.22561445047562,120.78334,24.089824
A29-03,28.8076078090441,4.48540431778013,120.841999,24.058654
A29-04,27.1628189410427,2.60573975359056,120.749924,24.03631
A29-05,12.887833342107,1.47953967669057,120.775994,24.174365
A30-03,6.42347110408457,1.28911450203886,120.94013,23.792096
A32-01,9.41526097722495,1.45647123748408,120.889939,23.916661
A32-02,33.8406882479863,4.46335069181867,120.896744,23.857304
A32-03,15.5968402258955,3.79258270654585,120.807885,23.848316
A32-04,0.504316223690792,0.0447415651585197,120.888818,23.594177
A33-01,25.3314398423679,1.85046867651661,120.771949,23.929371
A33-02,16.4889380994187,3.74546983848278,120.811785,23.927908
A33-04,1.0056519172368,-0.25563600305361,120.557157,23.638058
A33-05,0.329354573205122,0.132480726626601,120.44853,23.583856
A33-06,4.3897748622573,1.19406900939508,120.486925,23.556374
A33-07,45.8997481358979,6.16207267130618,120.782408,24.000928
A33-08,39.2595437598899,5.1603041600734,120.628523,23.70335
A34-04,15.2091910587703,2.34602740201853,120.349755,22.859397
A34-05,5.96032071334026,0.285998452276944,120.394765,22.889944
A34-08,1.53038428400698,0.633459041639054,120.391554,22.540923
A35-01,0.193871907744697,0.0282688645371873,120.537732,23.536857
A35-02,3.7541625559544,-0.772491454899512,120.517242,23.475554
A35-03,3.64810507966721,0.925072804031385,120.46015,23.439581
A35-04,3.98350300125134,1.36919421861175,120.470899,23.387045
A35-05,21.4013667357811,5.08404451305324,120.456941,23.288028
A36-01,21.0230203490448,3.15131976730345,120.616113,23.340178
A36-02,26.07972534637,3.84619025718218,120.399882,23.224682
A36-03,8.93002849641771,0.47521909762629,120.43161,23.087666
A36-04,6.43157486637874,-0.163892527730794,120.414979,23.062348
A36-05,11.6939607176411,1.20611701669628,120.353955,23.082997
A37-03,20.2485649711504,2.19143287637592,120.459827,22.889366
A37-05,9.32572574771695,-1.11034012452665,120.597941,22.934847
A39-08,1.77400314640618,-0.182668764270786,120.729167,22.748358
A40-02,0.291614669525316,-0.0102415175180622,120.569988,22.492143
A40-03,1.90640241368601,-0.158251831316322,120.608438,22.446264
A41-01,2.91261163532826,0.653497005019256,120.789839,21.950794
A41-02,1.7755770944198,0.649615270386801,120.721015,21.949653
B06-01,1.16130058791133,0.471978955393499,121.484144,24.633295
B11-01,0.253389255549483,-0.121307122747274,121.361881,24.40641
B14-01,0.253273524850225,-0.0974204451382451,121.336976,24.369557
B14-03,0.126599970774455,-0.0605904567067795,121.310607,24.356955
B28-01,0.126841240697673,-0.0369417795127342,120.931283,24.245611
B30-01,0.126442856212535,-0.012866666046452,121.170147,24.082371
