Site,Pop.size,Slope,X_wgs84,Y_wgs84
A05-01,7.09559531983805,-2.01470520763447,121.458795,24.946942
A05-02,6.17712341415682,-2.23205088986863,121.506266,24.766808
A09-01,2.40534054334323,-1.08044375777683,121.428259,25.136272
A10-03,2.56510847583373,-0.558392364795666,121.463808,24.838974
A01-01,0.239635106206898,-0.0508375287576071,121.539997,25.221004
A01-02,5.31227797427226,-0.18437579237198,121.571266,25.188323
A02-01,5.80469557919911,-0.298368481370834,121.82376,25.110136
A02-02,3.91108461738251,-1.13003546482959,121.852532,25.099799
A02-03,4.64117544303022,0.192279161981121,121.789781,25.055992
A04-02,2.11210505711983,-0.278641552156592,121.677085,24.905835
A04-03,3.96220597141464,0.375276024711936,121.770515,24.871635
A04-04,6.08337857688534,0.015842853505011,121.523496,25.193907
A04-05,2.51336418854249,0.666395597873677,121.552515,25.162276
A04-06,3.55014458131871,0.0856178981684774,121.592464,25.127933
A07-02,2.37384062645649,-0.538428560701408,121.840004,24.486617
A09-02,0.274387782181448,-0.116479149618753,121.312325,25.051679
A09-03,0.958674623604025,-0.264997090145001,121.392938,24.995025
A09-04,4.16206420047784,0.939576247300487,120.97903,24.686458
A09-05,2.65172492767433,0.300617783056459,121.304953,24.847265
A09-06,2.73517746741073,-0.485307221183606,121.36276,25.088146
A10-01,2.90825903643542,0.370684451900196,121.382777,24.893465
A10-02,7.13730341274484,1.7443553777766,121.372443,24.681357
A12-01,0.905138722863272,0.0987198047223984,121.247377,24.758061
A12-02,10.379625122345,1.72310706129383,121.234635,24.675306
A16-01,0.266764823015714,0.0955583193397036,121.620688,24.156716
A16-02,1.02634310848438,0.149104594343748,121.581473,24.171552
A16-03,0.267877217088178,-0.0234680519206792,121.514035,24.178078
A16-04,10.8811421198719,0.421559225338069,121.486722,24.206501
A16-05,11.7855047231639,0.957834364766781,121.467607,24.198977
A17-01,0.508808443989108,0.2322229421025,121.607475,24.078018
A17-02,6.52141059211531,-0.580536751449818,121.439192,23.995487
A17-03,3.85104743043641,0.170173537670066,121.517755,23.920741
A18-01,16.0014240556104,1.52286015340258,121.382173,23.712498
A18-02,0.252106781131404,-0.00140452075426949,121.473456,23.690629
A18-03,9.0848837010787,0.181506104042773,121.374862,23.611165
A19-01,4.06797445434751,-0.950078207660244,121.348513,23.58951
A19-02,7.31484268109287,0.33772392689047,121.394249,23.553244
A19-03,26.2422458739578,0.100407512599576,121.427357,23.498751
A19-04,1.14209034175413,0.286225486449625,121.345485,23.480605
A19-06,2.52844603123168,0.647702645845545,121.346936,23.346215
A20-01,1.64061013735013,-0.546121043947707,121.337769,23.290979
A20-03,1.26326874855984,-0.199322022849415,121.227494,23.329765
A20-04,1.64117368713952,0.0487413514307961,121.215202,23.341449
A21-01,0.297992258413274,0.0746609128908047,121.175357,23.107872
A22-01,5.58351894083649,0.864122299400221,121.174512,22.883026
A24-01,2.32699597654211,0.668797565000195,120.928656,22.525404
A24-02,2.58140930952248,0.757482761539046,120.878245,22.443342
A26-01,0.37979781013401,-0.0389128258036256,120.849713,22.022194
A26-03,2.02728688888571,0.172284931219051,120.804817,21.992775
A26-04,2.02560515419779,0.316263230534809,120.822749,21.956993
A27-05,13.877273922665,1.72467452774717,120.564988,24.044068
A27-06,11.5225502988731,-1.49122400877252,120.565965,24.060766
A28-01,0.849415728356068,0.00254721565910893,120.771119,24.466749
A28-02,8.95330468855374,-0.0896723535783508,120.89566,24.432332
A28-03,1.14378804560586,0.0751126882923348,120.789594,24.414281
A28-04,0.507282272089368,-0.100092943297674,120.731477,24.362154
