Site,Pop.size,Slope,X_wgs84,Y_wgs84
A02-01,5.14285714285714,-2.39285714285714,121.82376,25.110136
A02-02,8.6391092679118,-4.13365318849513,121.852532,25.099799
A02-03,2.05125630556003,-0.917592090820506,121.789781,25.055992
A03-01,26.2857142857143,-1.03571428571428,121.827147,24.711699
A04-04,0.285714285714286,0.142857142857143,121.523496,25.193907
A09-04,2.28571428571429,-0.571428571428571,120.97903,24.686458
A09-06,0.156025834673762,-0.105189832462643,121.36276,25.088146
A12-01,0.146137818621841,-0.0714285714285713,121.247377,24.758061
A12-02,0.714285714285714,-0.142857142857143,121.234635,24.675306
A17-01,9.42857142857143,0.750000000000001,121.607475,24.078018
A17-04,13.1428571428571,0.892857142857144,121.537621,23.900546
A18-02,17.2857142857143,-0.857142857142856,121.473456,23.690629
A18-03,5.71428571428571,-1.75,121.374862,23.611165
A19-02,9,0.0357142857142863,121.394249,23.553244
A19-03,0.142857142857143,-0.107142857142857,121.427357,23.498751
A19-04,3.42857142857143,0.107142857142857,121.345485,23.480605
A19-05,23.8571428571429,-4.60714285714285,121.334885,23.380665
A19-06,1.71428571428571,-0.0357142857142855,121.346936,23.346215
A20-01,4.14285714285714,0.571428571428572,121.337769,23.290979
A21-01,1.58514524314239,0.402813049852894,121.175357,23.107872
A24-02,0.147400872842901,0.0697514936226911,120.878245,22.443342
A27-01,2.17684360217519,-0.187068043400941,120.32168,23.56609
A27-02,4.57142857142857,0.357142857142857,120.351642,23.664225
A27-03,18.1202825751371,-2.46386773454111,120.310988,23.937856
A27-04,13.5714285714286,2.25,120.334529,23.986961
A27-05,20.5714285714286,0.5,120.564988,24.044068
A27-06,5.57142857142857,-1.96428571428571,120.565965,24.060766
A28-01,4.06254607857074,0.147287413758214,120.771119,24.466749
A28-06,0.142857142857143,-0.0714285714285714,120.931202,24.30468
A29-01,1.01235097601555,-0.14594488686103,120.945863,24.070663
A29-02,0.857142857142857,0.464285714285714,120.78334,24.089824
A30-03,6,0.357142857142858,120.94013,23.792096
A32-02,0.285714285714286,-0.0714285714285714,120.896744,23.857304
A32-04,0.428571428571429,0.142857142857143,120.888818,23.594177
A33-04,3.87346007476205,-0.274776273644925,120.557157,23.638058
A33-05,4.07036004225211,1.4541265678863,120.44853,23.583856
A33-06,3.11427907223684,0.957819919685871,120.486925,23.556374
A34-01,1.58668771522442,-0.0842304202535785,120.341632,23.519221
A34-02,6.06995652626853,0.803203417281419,120.253906,23.312676
A34-03,0.162604197246795,-0.0634416443496397,120.299596,23.015725
A34-05,9.43378443412417,2.64416039424533,120.394765,22.889944
A34-06,1.28571428571429,8.39249720850315e-17,120.521015,22.742316
A34-07,14.7300809385173,-1.0317654796564,120.298904,23.203585
A34-08,18.1608298325094,3.92407825615836,120.391554,22.540923
A35-01,0.379032443711246,-0.192863162336628,120.537732,23.536857
A35-02,2.19110146311234,-1.22221750200089,120.517242,23.475554
A35-03,10.4285714285714,-0.32142857142857,120.46015,23.439581
A35-04,5.06330784541756,0.801541247068675,120.470899,23.387045
A35-05,7.80262819841648,-0.263628664681593,120.456941,23.288028
A35-06,7.09034107963816,1.98687098419525,120.352542,23.259097
A36-01,0.142857142857143,0.107142857142857,120.616113,23.340178
A36-02,0.1446770121295,-0.0709736041104821,120.399882,23.224682
A36-03,8.14285714285714,0.571428571428572,120.43161,23.087666
A36-05,15.1060575523115,-3.56331397862353,120.353955,23.082997
A37-03,6.14285714285714,-0.428571428571428,120.459827,22.889366
A37-04,1.71428571428571,0.142857142857143,120.540269,22.859809
A40-01,2.67489075144836,-1.04323041214936,120.58903,22.599555
A40-02,11.6073577066472,-4.54529206092,120.569988,22.492143
A40-03,1.25344224926812,-0.490986846193826,120.608438,22.446264
A01-07,1.06201771920261,0.227131995958088,121.76662,25.160971
A01-08,0.589921760132977,-0.0905739090560201,121.798886,25.145534
A04-16,27.1368900346802,-0.78797411230326,121.551207,24.983301
A04-20,0.288651979514687,0.0335110153639848,121.518868,25.127198
A04-30,2.21472021333356,0.75147576165649,121.621628,25.088443
A04-31,2.95894929719105,-0.407483355328229,121.529249,24.981259
A04-32,0.580428112607739,0.0646789155441957,121.690027,25.117635
A05-04,0.436391562494974,0.136992042414484,121.50245,24.91996
A09-14,8.30827807753554,-0.608023776316961,121.340691,25.019945
A09-25,7.54660118720191,-1.29419615371373,120.967704,24.767841
A09-27,1.47724435219602,-0.204424342965572,120.944373,24.690043
A09-30,7.39007163318392,0.437941863244858,121.471646,25.114753
A09-31,2.32059650464244,0.795266907232456,121.48797,25.105365
A09-33,2.46284274274053,-0.427595521863151,121.492996,25.038288
A27-07,9.9934537949864,1.80170355170987,120.809266,24.630116
A27-10,1.01309976722759,0.311603746007882,120.871557,24.568136
A27-12,1.44416375167613,0.559734329100043,120.837384,24.532719
A27-19,29.5093159052484,10.4751559282066,120.485591,24.170646
A27-21,0.168589498120066,-0.0294587184327251,120.515181,24.098681
A27-25,5.77432086736345,0.276402206620267,120.45659,23.838051
A27-27,12.8095380616639,3.4285607394664,120.320321,23.800336
A27-28,5.06133380431519,1.52542821819218,120.228669,23.788212
A27-29,12.0854463746378,0.471629504735971,120.349752,23.764797
A27-30,4.3289516850984,-1.27159702668329,120.377995,23.728018
A27-31,4.4641192884642,0.080481962223282,120.47625,23.715903
A27-32,1.89158541706778,-0.0414906266354421,120.340526,23.710861
A27-38,0.570489646806801,-0.093913648574991,120.333995,23.895664
A27-39,3.0930260359638,0.62641216720812,120.58481,24.138669
A27-40,13.8360698146383,1.30151906759272,120.838255,24.584437
A27-41,2.6027890892144,0.476479611660629,120.817258,24.581172
A28-07,0.269423970009372,-0.0496759073031706,120.943577,24.591357
A28-08,0.144733848607025,0.0700210421161598,120.917767,24.588583
A28-10,0.577497847808338,0.209733757000889,120.906604,24.5825
A28-16,0.434563946000668,0.24550561192807,120.928064,24.541177
A29-06,11.9764775312048,2.01764185159638,120.692101,24.280285
A29-07,1.73379935376675,-0.451532195532622,120.725451,24.272484
A29-12,0.846760198157699,0.00382945047250778,120.672202,24.080534
A29-16,3.46324172378316,0.509711564305484,120.697085,24.04258
A33-09,16.9825432839818,3.9416639655851,120.672368,24.011396
A33-10,14.2445525147514,1.138014185365,120.672784,23.990539
A33-11,9.21225943545109,0.412233994840251,120.700983,23.972763
A33-13,7.77312262119979,0.134443748385875,120.555656,23.927219
A33-14,17.1222860288732,2.80114262120225,120.585476,23.810802
A33-15,11.5150773926971,0.00654909833433468,120.595322,23.781744
A33-16,14.731661486896,1.09411102768514,120.604354,23.734759
A33-18,0.729924185463254,-0.0407528166662914,120.492369,23.701871
A33-22,0.530466767722773,-0.118086260315462,120.547241,23.620032
A33-26,19.1398994874365,2.93078967013689,120.793375,23.829398
A34-20,1.28430589878163,-0.355156187148201,120.265362,23.075368
A34-23,24.5160952704116,5.25578569004847,120.258361,22.933181
A34-24,0.294849534229026,0.0716112082432569,120.288493,22.780362
A34-32,4.93506591201318,-1.02366986245069,120.542424,22.663386
A34-35,0.298592243148707,-0.00130958296468167,120.462873,22.626582
A34-38,7.1754601727652,-1.28876894287673,120.377099,22.616193
A34-39,0.732072127649286,-0.24964440443233,120.341609,22.818871
A35-08,2.54336637448308,-0.938806633664065,120.579626,23.448816
A35-16,4.8520769046059,0.500082454039375,120.480295,23.468546
A35-17,0.199812215075646,-0.061639872572141,120.589599,23.433194
A36-14,1.35384395733096,0.122264440955299,120.519423,23.127836
A36-15,2.44638170350306,1.09378515094414,120.372981,23.014904
A37-01,0.57900270305908,0.387176544134261,120.652016,23.185157
A37-09,1.15583760005186,0.597407514246822,120.534953,22.961198
A39-07,0.304014351303967,-0.073289538454658,120.637582,22.70752
A40-09,5.77516204134375,-1.56549930511376,120.463075,22.481437
A40-10,0.724078005026809,0.349798639087036,120.473963,22.480525
A40-11,2.17556017992531,1.43975843648459,120.4906,22.435188
A40-12,1.72428785802838,0.46249900313592,120.522997,22.418715
A40-14,7.94206006704077,-2.67575066770825,120.508982,22.454093
A40-15,0.152216997856282,-0.0701190667898384,120.622175,22.639616
A40-16,0.29605344803949,-0.140715500223494,120.617446,22.646938
A04-44,4.58197978848149,0.262168178136491,121.564699,24.981327
A04-45,4.00335233609705,0.552339270561894,121.575055,24.995164
A04-48,12.8889281906767,3.76772260364162,121.441633,25.209206
A09-08,3.42545671270331,1.05634300402772,121.196164,25.092505
A09-13,4.69166650565338,0.996989608557938,121.225824,25.047321
A09-15,16.6941427285462,3.96142882775248,121.443757,25.019746
A09-17,4.47117888765277,0.737451969791708,121.354557,25.010957
A09-19,0.927916370001869,0.20450727475625,121.2851,24.965965
A09-29,3.7015895654236,1.88370341335326,121.488026,25.129415
A09-39,0.173948460878895,-0.0319396418590193,121.361122,24.95864
A09-43,0.311913099869123,0.140266465950648,121.300731,25.068865
A17-10,1.47471318548343,0.542862341047932,121.4846559,23.8554128
A18-04,0.588956273055925,0.132005792665059,121.43401,23.75475
A27-18,0.148204264197462,0.103832469539452,120.5351,24.23419
A27-20,0.782443048291654,0.117427484322872,120.437192,24.107452
A27-22,4.09359831548694,0.477767834985522,120.476758,24.053417
A29-08,1.76177852659223,0.577740192212698,120.692666,24.22556
A29-20,15.7094261883089,4.61183790329863,120.729429,24.123978
A29-21,6.994245183851,-1.04916537454521,120.728366,24.170838
A33-03,8.87830166105511,3.21988676558773,120.683662,23.882424
A33-12,1.02120951698807,0.129726391254016,120.60494,23.936419
A34-17,3.86267730038622,2.13959479859227,120.255431,23.203728
A34-21,9.92608091531927,1.0970498892523,120.07805,23.0572
A34-27,0.155520607325927,0.104720521801457,120.540417,22.708137
A34-43,3.32686880677097,1.1087909511353,120.241126,22.946862
A34-44,1.24018767511149,0.211785172814298,120.268926,23.186761
A35-07,3.32206456826112,-0.182375378455767,120.4105,23.484316
A35-12,2.37895853108489,1.0494156102154,120.332818,23.357586
A35-13,2.36365072149832,0.308892631563047,120.342731,23.330538
A35-19,0.291302797001379,0.175111597138993,120.492009,23.474436
A36-10,0.219426765938283,-0.024677245024247,120.499692,23.195665
A37-02,0.729679317815854,0.0976127210089243,120.57119,23.023367
A03-19,0.156576667289966,0.064784606779764,121.751636111111,24.7637833333333
A04-49,0.611319344453233,0.194967778952958,121.567280555556,24.8993
A09-20,5.22837052861153,1.53451100431135,121.314743,24.93882
A09-50,9.23801571450044,2.89147704583629,121.438683333333,24.9990444444444
A09-51,2.56686789183813,0.825884208226786,121.474416666667,25.1660277777778
A09-52,7.81090467097709,2.02913290093237,121.426638888889,25.1820555555556
A27-24,1.80325582308721,0.24262866269783,120.36935,23.899515
A27-43,0.149251727984921,0.0326175750563633,120.597361111111,24.2081111111111
A32-08,2.69793579733998,0.7601648198394,120.864180555556,23.8363444444444
A33-27,1.18115563959457,0.445738871815202,120.628425,23.7271138888889
A34-26,1.25078638647846,0.375287247656418,120.384557,22.734705
A34-31,0.448644540150636,0.311707750245823,120.384879,22.662461
A34-45,6.74399321473209,2.06153616330992,120.285997222222,22.659
A34-49,0.741847578185157,0.308081166400083,120.450232,22.830974
A35-10,2.62788787533806,1.48400125722413,120.557528,23.430623
A01-12,0.254714412800944,0.0430225211999312,121.696462,25.211809
A03-07,0.333689099469169,0.054851435574867,121.809506,24.659676
A03-20,1.09822311041809,0.537488724289336,121.715858333333,24.7221222222222
A04-51,1.49314372549108,0.892610897145071,121.679327777778,24.9919194444444
A09-16,0.474017368745989,0.270010972552464,121.162773,25.009954
A09-22,0.87217310318969,0.445443859171179,121.1618,24.8676
A09-40,2.0761661492987,0.399453694165015,121.066919,24.959984
A09-53,0.318097715070851,0.167381713263821,121.239611111111,24.8305555555556
A09-55,1.95425936496928,0.488508482795899,121.241191666667,25.0110694444444
A09-56,4.45355075145123,1.84328084186483,121.4798,25.0551611111111
A09-57,16.1435739393947,6.89375260904094,121.451788888889,25.0926833333333
A09-58,1.78285396426903,0.31980157086584,121.296766666667,24.9644694444444
A17-20,3.77134559497894,1.3636439886318,121.565284874048,23.9879861370159
A27-33,1.36592989403487,0.400853863194065,120.390254,23.628714
A29-23,0.782280813310582,0.297933660126147,120.764201,24.160811
A03-09,0.18462516076038,0.0629528359874528,121.837272,24.602763
A05-19,0.398093222917038,0.191481324977818,121.730716666667,24.8234611111111
A07-10,4.84367047844616,2.50737039644782,121.791781,24.450366
A09-60,0.681682710857592,0.406198211837671,121.048102777778,25.0200888888889
A17-18,0.442857300061928,0.182397617055051,121.509877777778,23.9278277777778
A29-25,0.995490130404854,0.507640296426948,120.61935,24.1021805555556
A33-30,2.23611368886277,1.06595484605675,120.673041666667,23.7732722222222
A33-31,1.90631777791627,0.932042925214895,120.519444444444,23.7025
