Site,Pop.size,Slope,X_wgs84,Y_wgs84
A05-01,4.32493001345286,-0.850006665385441,121.458795,24.946942
A05-02,0.3897163847689,-0.0272738965780362,121.506266,24.766808
A09-01,7.49119344273803,-1.61988633878685,121.428259,25.136272
A10-03,3.61515011981913,0.0279789184304872,121.463808,24.838974
A01-01,2.86870733174852,-0.491384993930616,121.539997,25.221004
A01-02,14.0526351448751,0.488719427226106,121.571266,25.188323
A02-01,40.4160773125157,-0.182146779772338,121.82376,25.110136
A02-02,14.9096101912493,-4.04538074846096,121.852532,25.099799
A02-03,14.9537408785844,-3.06592810348783,121.789781,25.055992
A03-01,51.4209940529606,5.43362301231197,121.827147,24.711699
A04-02,4.20163467543622,-0.647938157659761,121.677085,24.905835
A04-03,3.2107184451825,0.281332787590831,121.770515,24.871635
A04-04,4.69738159247674,1.86841227168217,121.523496,25.193907
A04-05,2.14396435175605,0.825115722162779,121.552515,25.162276
A04-06,8.63552099809034,1.40965266793977,121.592464,25.127933
A09-02,3.66719163733224,-0.70004468229773,121.312325,25.051679
A09-03,5.28171478323895,-0.349730157855345,121.392938,24.995025
A09-04,100.988388224686,-6.15892548312371,120.97903,24.686458
A09-05,0.268564249582221,-0.0272680048263403,121.304953,24.847265
A09-06,13.1287546227876,-0.667025017059752,121.36276,25.088146
A10-01,3.29138481309541,-0.0752089230159854,121.382777,24.893465
A10-02,6.6417081741831,0.481333427202237,121.372443,24.681357
A12-01,3.64241163551065,0.630769811630052,121.247377,24.758061
A12-02,9.37754083837318,0.272115631560736,121.234635,24.675306
A27-01,27.2286143518107,5.1552751610968,120.32168,23.56609
A27-02,45.9937809081797,4.33747939454686,120.351642,23.664225
A27-03,32.9495009352725,3.7458248990726,120.310988,23.937856
A27-04,55.3219729456915,12.9043989885866,120.334529,23.986961
A27-05,146.683146037544,10.0445693083042,120.564988,24.044068
A27-06,37.7538126125425,-3.95492269407595,120.565965,24.060766
A28-01,14.3459745962056,-0.263305555157959,120.771119,24.466749
A28-02,2.328702931796,0.398515065095028,120.89566,24.432332
A28-03,4.98303405120296,0.0869460554987144,120.789594,24.414281
A28-04,5.07526761721409,-0.88351174480939,120.731477,24.362154
A28-06,33.2748883553208,1.31674109645283,120.931202,24.30468
A29-01,21.7759745513306,1.3810244542471,120.945863,24.070663
A29-02,43.3571176961087,-2.4523641783582,120.78334,24.089824
A29-03,23.5476517436075,-0.627005924309728,120.841999,24.058654
A29-04,38.1413063218586,0.548652928284767,120.749924,24.03631
A29-05,17.7184048567061,1.1163015241007,120.775994,24.174365
A30-03,29.7606641570101,3.207176276279,120.94013,23.792096
A32-01,0.801698851896744,0.299268169555289,120.889939,23.916661
A32-02,3.90439970171964,0.492304960758336,120.896744,23.857304
A32-03,33.1137988247583,1.61461030730403,120.807885,23.848316
A32-04,12.9996691491169,1.54783961487446,120.888818,23.594177
A33-01,44.2861423052158,-3.02409487014389,120.771949,23.929371
A33-02,34.4034525598005,1.65960305537111,120.811785,23.927908
A33-04,33.3008160913251,1.4069689597491,120.557157,23.638058
A33-05,20.3668383483577,4.79240180824037,120.44853,23.583856
A33-06,27.3570029519051,8.38824236810658,120.486925,23.556374
A33-07,26.6866166138384,1.11368416220295,120.782408,24.000928
A33-08,21.4138070394729,1.8193667355895,120.628523,23.70335
A34-01,20.319127268006,4.28962513943512,120.341632,23.519221
A34-02,78.0323127257966,9.26477021203624,120.253906,23.312676
A34-03,15.8341208315888,-3.3223510464611,120.299596,23.015725
A34-04,37.9008920770642,1.53168229491584,120.349755,22.859397
A34-05,35.2124978490941,2.12910448812411,120.394765,22.889944
A34-06,46.8179423850431,9.66899079092368,120.521015,22.742316
A34-07,114.977902928049,19.9360432464155,120.298904,23.203585
A34-08,84.9732303955475,2.20478211075949,120.391554,22.540923
A35-01,8.09563915134783,0.37701830015613,120.537732,23.536857
A35-02,20.3384774329986,-5.74023907938165,120.517242,23.475554
A35-03,59.933267283539,6.21115514430736,120.46015,23.439581
A35-04,100.041783376295,6.37961031830379,120.470899,23.387045
A35-05,179.566974731637,23.1084281819736,120.456941,23.288028
A35-06,51.8846504265396,9.60535180188349,120.352542,23.259097
A36-01,9.20084584914155,1.34229324342944,120.616113,23.340178
A36-02,41.1174364148471,4.99936341041545,120.399882,23.224682
A36-03,95.4109581615082,4.89269455899455,120.43161,23.087666
A36-04,18.9214274421363,-1.99935096110778,120.414979,23.062348
A36-05,104.928975550724,1.91655383411687,120.353955,23.082997
A37-03,55.6558993857828,8.53892421900195,120.459827,22.889366
A37-04,24.7788794396814,-0.614491055025696,120.540269,22.859809
A37-05,14.6557414646516,-3.38362229121109,120.597941,22.934847
A39-02,8.09959980848339,-0.593642040076063,120.512145,22.808169
A39-08,15.2430983954772,1.45698202206279,120.729167,22.748358
A40-01,36.0541523443442,-8.35860637693251,120.58903,22.599555
A40-02,44.9739608827251,-9.64096787506401,120.569988,22.492143
A40-03,45.5437242747161,-10.0543109210369,120.608438,22.446264
B14-01,3.18289549430855,1.18759347998477,121.336976,24.369557
B14-03,1.27334666393886,-0.0155644426259037,121.310607,24.356955
B30-01,2.28497871292488,-0.0471286657594412,121.170147,24.082371
B30-02,5.17845494254406,7.76573515783765e-05,121.131548,23.979671
A01-05,2.60900666443759,-0.383932526509503,121.682699,25.142576
A01-07,10.5600033790864,0.629762611453962,121.76662,25.160971
A01-08,12.7502899072081,-1.12273836748596,121.798886,25.145534
A02-05,2.33747516012461,-0.362638402247184,121.827709,25.061843
A04-01,6.83639915454044,-0.830482644818777,121.642576,25.020139
A04-09,26.5168806241408,-0.161316414838589,121.541054,25.064573
A04-11,3.88143138516276,-0.664837727477245,121.646693,24.990708
A04-12,3.30894436149052,-0.387082756148635,121.686287,24.969603
A04-16,62.8098369985636,3.76304450038122,121.551207,24.983301
A04-17,3.6801753537135,0.986495006245677,121.51561,25.154357
A04-18,29.3125833872306,7.91833217848859,121.492587,25.148973
A04-19,18.2558520538114,3.14057959508279,121.53772,25.133884
A04-20,30.9524958470516,5.21910248590798,121.518868,25.127198
A04-21,6.6098251156327,0.639696074745447,121.577377,25.089064
A04-22,4.52836970911996,-0.0247503014469742,121.611393,25.081679
A04-23,3.49628679748194,0.0619013473119941,121.576663,25.027577
A04-24,2.71978193861128,0.55318157720616,121.598668,25.031336
A04-25,14.0888997111835,-0.0855360854180533,121.550116,24.991854
A04-26,9.02906114828184,-0.135147254791829,121.587996,24.968796
A04-27,11.621739729589,-1.6937175019062,121.53019,25.121877
A04-28,43.0655868696793,5.06000645044704,121.541661,25.029072
A04-30,28.8620934631936,4.58455202269044,121.621628,25.088443
A04-31,55.6840070655183,0.724857000556358,121.529249,24.981259
A04-32,18.2648359094747,2.45715701156616,121.690027,25.117635
A04-33,12.8100713302531,0.193308330996095,121.711701,25.113885
A05-04,17.8347039213758,4.70309402110252,121.50245,24.91996
A09-14,38.9822333743586,-0.521724658014083,121.340691,25.019945
A09-24,21.4064033824435,0.470165246380497,120.998249,24.787102
A09-25,35.7516240193293,-1.92969224208225,120.967704,24.767841
A09-27,4.76942906405567,-0.354398293019352,120.944373,24.690043
A09-30,30.6393617889783,1.81583520560041,121.471646,25.114753
A09-31,49.3005822317326,14.9865332432413,121.48797,25.105365
A09-33,17.268874651314,0.0315457353951079,121.492996,25.038288
A12-06,0.130106945761586,-0.0148122497014892,120.950993,24.539697
A27-07,44.9560898297388,5.93748750736375,120.809266,24.630116
A27-10,18.8137807411069,3.46474247568876,120.871557,24.568136
A27-12,26.8007773290492,4.07955197532675,120.837384,24.532719
A27-15,14.974435210767,-0.842416162668051,120.712481,24.446234
A27-17,20.1093311955117,-1.49017197941648,120.63742,24.243334
A27-19,34.351978996875,7.10966210064267,120.485591,24.170646
A27-21,27.953013532427,-3.76549479429624,120.515181,24.098681
A27-25,35.7308926345601,5.85796105990893,120.45659,23.838051
A27-27,46.559209566676,10.4440624867647,120.320321,23.800336
A27-28,23.9270677713517,4.68596015749512,120.228669,23.788212
